Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Marítima;Paraná;Chile;Janeiro;2025;132
Marítima;Santa Catarina;Chile;Janeiro;2025;148
Marítima;Santa Catarina;Chile;Janeiro;2025;136
Fluvial;Pará;Chile;Janeiro;2025;2
Fluvial;Rio Grande do Sul;Chile;Janeiro;2025;6
Fluvial;Rio Grande do Sul;Chile;Janeiro;2025;3
Aérea;Amazonas;China;Janeiro;2025;9
Aérea;Pará;China;Janeiro;2025;4
Aérea;Ceará;China;Janeiro;2025;3
Aérea;Rio Grande do Norte;China;Janeiro;2025;1
Aérea;Pernambuco;China;Janeiro;2025;1
Aérea;Bahia;China;Janeiro;2025;1
Aérea;Bahia;China;Janeiro;2025;10
Aérea;Minas Gerais;China;Janeiro;2025;3
Aérea;Rio de Janeiro;China;Janeiro;2025;593
Aérea;São Paulo;China;Janeiro;2025;2
Aérea;São Paulo;China;Janeiro;2025;3128
Aérea;Paraná;China;Janeiro;2025;9
Aérea;Paraná;China;Janeiro;2025;3
Aérea;Santa Catarina;China;Janeiro;2025;4
Aérea;Rio Grande do Sul;China;Janeiro;2025;4
Aérea;Distrito Federal;China;Janeiro;2025;11
Terrestre;Acre;China;Janeiro;2025;1
Terrestre;Roraima;China;Janeiro;2025;7
Terrestre;Roraima;China;Janeiro;2025;2
Terrestre;Paraná;China;Janeiro;2025;56
Terrestre;Paraná;China;Janeiro;2025;623
Terrestre;Santa Catarina;China;Janeiro;2025;2
Terrestre;Rio Grande do Sul;China;Janeiro;2025;1
Terrestre;Rio Grande do Sul;China;Janeiro;2025;2
Terrestre;Rio Grande do Sul;China;Janeiro;2025;1
Terrestre;Mato Grosso do Sul;China;Janeiro;2025;2
Marítima;Pernambuco;China;Janeiro;2025;2
Marítima;Bahia;China;Janeiro;2025;73
Marítima;Espírito Santo;China;Janeiro;2025;1
Marítima;Rio de Janeiro;China;Janeiro;2025;41
Marítima;Rio de Janeiro;China;Janeiro;2025;389
Marítima;Paraná;China;Janeiro;2025;4
Marítima;Santa Catarina;China;Janeiro;2025;4
Fluvial;Pará;China;Janeiro;2025;2
Fluvial;Amapá;China;Janeiro;2025;4
Aérea;Rio de Janeiro;China, Hong Kong;Janeiro;2025;78
Aérea;São Paulo;China, Hong Kong;Janeiro;2025;96
Aérea;Paraná;China, Hong Kong;Janeiro;2025;4
Aérea;Paraná;China, Hong Kong;Janeiro;2025;4
Terrestre;Paraná;China, Hong Kong;Janeiro;2025;1
Terrestre;Paraná;China, Hong Kong;Janeiro;2025;64
Marítima;Rio de Janeiro;China, Hong Kong;Janeiro;2025;55
Marítima;São Paulo;China, Hong Kong;Janeiro;2025;1
Aérea;Rio de Janeiro;China, Macao;Janeiro;2025;3
Aérea;São Paulo;China, Macao;Janeiro;2025;7
Terrestre;Paraná;China, Macao;Janeiro;2025;3
Marítima;Rio de Janeiro;China, Macao;Janeiro;2025;1
Aérea;Rio de Janeiro;Chipre;Janeiro;2025;17
Aérea;São Paulo;Chipre;Janeiro;2025;13
Terrestre;Paraná;Chipre;Janeiro;2025;6
Aérea;Amazonas;Cingapura;Janeiro;2025;1
Aérea;Rio de Janeiro;Cingapura;Janeiro;2025;58
Aérea;São Paulo;Cingapura;Janeiro;2025;1
Aérea;São Paulo;Cingapura;Janeiro;2025;200
Aérea;Paraná;Cingapura;Janeiro;2025;2
Terrestre;Paraná;Cingapura;Janeiro;2025;2
Terrestre;Paraná;Cingapura;Janeiro;2025;40
Marítima;Ceará;Cingapura;Janeiro;2025;6
Marítima;Bahia;Cingapura;Janeiro;2025;2
Marítima;Rio de Janeiro;Cingapura;Janeiro;2025;57
Fluvial;Amapá;Cingapura;Janeiro;2025;1
Aérea;Amazonas;Colômbia;Janeiro;2025;96
Aérea;Pará;Colômbia;Janeiro;2025;5
Aérea;Ceará;Colômbia;Janeiro;2025;10
Aérea;Pernambuco;Colômbia;Janeiro;2025;6
Aérea;Bahia;Colômbia;Janeiro;2025;2
Aérea;Bahia;Colômbia;Janeiro;2025;18
Aérea;Minas Gerais;Colômbia;Janeiro;2025;136
Aérea;Rio de Janeiro;Colômbia;Janeiro;2025;3189
Aérea;São Paulo;Colômbia;Janeiro;2025;18
Aérea;São Paulo;Colômbia;Janeiro;2025;3855
Aérea;Paraná;Colômbia;Janeiro;2025;24
Aérea;Paraná;Colômbia;Janeiro;2025;49
Aérea;Santa Catarina;Colômbia;Janeiro;2025;210
Aérea;Santa Catarina;Colômbia;Janeiro;2025;1
Aérea;Rio Grande do Sul;Colômbia;Janeiro;2025;149
Aérea;Distrito Federal;Colômbia;Janeiro;2025;244
Terrestre;Rondônia;Colômbia;Janeiro;2025;8
Terrestre;Rondônia;Colômbia;Janeiro;2025;1
Terrestre;Acre;Colômbia;Janeiro;2025;17
Terrestre;Acre;Colômbia;Janeiro;2025;2
Terrestre;Amazonas;Colômbia;Janeiro;2025;375
Terrestre;Roraima;Colômbia;Janeiro;2025;3
Terrestre;Roraima;Colômbia;Janeiro;2025;57
Terrestre;Amapá;Colômbia;Janeiro;2025;7
Terrestre;Paraná;Colômbia;Janeiro;2025;177
Terrestre;Paraná;Colômbia;Janeiro;2025;956
Terrestre;Paraná;Colômbia;Janeiro;2025;2
Terrestre;Santa Catarina;Colômbia;Janeiro;2025;12
Terrestre;Rio Grande do Sul;Colômbia;Janeiro;2025;7
Terrestre;Rio Grande do Sul;Colômbia;Janeiro;2025;42
Terrestre;Rio Grande do Sul;Colômbia;Janeiro;2025;20
Terrestre;Rio Grande do Sul;Colômbia;Janeiro;2025;4
Terrestre;Rio Grande do Sul;Colômbia;Janeiro;2025;34
Terrestre;Rio Grande do Sul;Colômbia;Janeiro;2025;19
Terrestre;Rio Grande do Sul;Colômbia;Janeiro;2025;100
Terrestre;Mato Grosso do Sul;Colômbia;Janeiro;2025;71
Terrestre;Mato Grosso do Sul;Colômbia;Janeiro;2025;10
Terrestre;Mato Grosso;Colômbia;Janeiro;2025;1
Marítima;Bahia;Colômbia;Janeiro;2025;1
Marítima;Rio de Janeiro;Colômbia;Janeiro;2025;97
Marítima;São Paulo;Colômbia;Janeiro;2025;4
Marítima;São Paulo;Colômbia;Janeiro;2025;18
Marítima;Paraná;Colômbia;Janeiro;2025;1
Marítima;Santa Catarina;Colômbia;Janeiro;2025;17
Marítima;Santa Catarina;Colômbia;Janeiro;2025;73
Fluvial;Amapá;Colômbia;Janeiro;2025;4
Fluvial;Rio Grande do Sul;Colômbia;Janeiro;2025;15
Aérea;Rio de Janeiro;Congo;Janeiro;2025;1
Aérea;São Paulo;Congo;Janeiro;2025;92
Aérea;Amazonas;Costa Rica;Janeiro;2025;9
Aérea;Bahia;Costa Rica;Janeiro;2025;2
Aérea;Minas Gerais;Costa Rica;Janeiro;2025;10
Aérea;Rio de Janeiro;Costa Rica;Janeiro;2025;845
Aérea;São Paulo;Costa Rica;Janeiro;2025;1006
Aérea;Paraná;Costa Rica;Janeiro;2025;1
Aérea;Paraná;Costa Rica;Janeiro;2025;1
Aérea;Santa Catarina;Costa Rica;Janeiro;2025;7
Aérea;Rio Grande do Sul;Costa Rica;Janeiro;2025;31
Aérea;Distrito Federal;Costa Rica;Janeiro;2025;17
Terrestre;Paraná;Costa Rica;Janeiro;2025;92
Terrestre;Paraná;Costa Rica;Janeiro;2025;405
Terrestre;Santa Catarina;Costa Rica;Janeiro;2025;3
Terrestre;Rio Grande do Sul;Costa Rica;Janeiro;2025;1
Terrestre;Rio Grande do Sul;Costa Rica;Janeiro;2025;4
Terrestre;Rio Grande do Sul;Costa Rica;Janeiro;2025;1
Terrestre;Rio Grande do Sul;Costa Rica;Janeiro;2025;4
Terrestre;Rio Grande do Sul;Costa Rica;Janeiro;2025;2
Terrestre;Mato Grosso do Sul;Costa Rica;Janeiro;2025;1
Marítima;Rio de Janeiro;Costa Rica;Janeiro;2025;15
Marítima;São Paulo;Costa Rica;Janeiro;2025;2
Marítima;Paraná;Costa Rica;Janeiro;2025;3
Marítima;Santa Catarina;Costa Rica;Janeiro;2025;6
Marítima;Santa Catarina;Costa Rica;Janeiro;2025;11
Aérea;Rio de Janeiro;Costa do Marfim;Janeiro;2025;7
Aérea;São Paulo;Costa do Marfim;Janeiro;2025;11
Aérea;Paraná;Costa do Marfim;Janeiro;2025;1
Aérea;Amazonas;Croácia;Janeiro;2025;1
Aérea;Ceará;Croácia;Janeiro;2025;9
Aérea;Pernambuco;Croácia;Janeiro;2025;4
Aérea;Bahia;Croácia;Janeiro;2025;21
Aérea;Rio de Janeiro;Croácia;Janeiro;2025;78
Aérea;São Paulo;Croácia;Janeiro;2025;1
Aérea;São Paulo;Croácia;Janeiro;2025;285
Aérea;Paraná;Croácia;Janeiro;2025;1
Aérea;Santa Catarina;Croácia;Janeiro;2025;5
Aérea;Distrito Federal;Croácia;Janeiro;2025;4
Terrestre;Roraima;Croácia;Janeiro;2025;1
Terrestre;Paraná;Croácia;Janeiro;2025;2
Terrestre;Paraná;Croácia;Janeiro;2025;8
Terrestre;Rio Grande do Sul;Croácia;Janeiro;2025;1
Terrestre;Rio Grande do Sul;Croácia;Janeiro;2025;2
Marítima;Pernambuco;Croácia;Janeiro;2025;2
Marítima;Bahia;Croácia;Janeiro;2025;4
Marítima;São Paulo;Croácia;Janeiro;2025;2
Marítima;Santa Catarina;Croácia;Janeiro;2025;1
Fluvial;Amapá;Croácia;Janeiro;2025;2
Aérea;Amazonas;Cuba;Janeiro;2025;5
Aérea;Pará;Cuba;Janeiro;2025;2
Aérea;Ceará;Cuba;Janeiro;2025;1
Aérea;Rio Grande do Norte;Cuba;Janeiro;2025;2
Aérea;Pernambuco;Cuba;Janeiro;2025;3
Aérea;Bahia;Cuba;Janeiro;2025;2
Aérea;Minas Gerais;Cuba;Janeiro;2025;3
Aérea;Rio de Janeiro;Cuba;Janeiro;2025;29
Aérea;São Paulo;Cuba;Janeiro;2025;1
Aérea;São Paulo;Cuba;Janeiro;2025;94
Aérea;Santa Catarina;Cuba;Janeiro;2025;15
Aérea;Rio Grande do Sul;Cuba;Janeiro;2025;5
Aérea;Distrito Federal;Cuba;Janeiro;2025;8
Terrestre;Paraná;Cuba;Janeiro;2025;23
Terrestre;Rio Grande do Sul;Cuba;Janeiro;2025;11
Terrestre;Rio Grande do Sul;Cuba;Janeiro;2025;5
Terrestre;Rio Grande do Sul;Cuba;Janeiro;2025;1
Terrestre;Mato Grosso do Sul;Cuba;Janeiro;2025;5
Terrestre;Mato Grosso do Sul;Cuba;Janeiro;2025;1
Marítima;Rio de Janeiro;Cuba;Janeiro;2025;3
Marítima;São Paulo;Cuba;Janeiro;2025;1
Aérea;Amazonas;Dinamarca;Janeiro;2025;9
Aérea;Pará;Dinamarca;Janeiro;2025;6
Aérea;Ceará;Dinamarca;Janeiro;2025;38
Aérea;Rio Grande do Norte;Dinamarca;Janeiro;2025;9
Aérea;Pernambuco;Dinamarca;Janeiro;2025;17
Aérea;Alagoas;Dinamarca;Janeiro;2025;3
Aérea;Bahia;Dinamarca;Janeiro;2025;44
Aérea;Minas Gerais;Dinamarca;Janeiro;2025;5
Aérea;Rio de Janeiro;Dinamarca;Janeiro;2025;498
Aérea;São Paulo;Dinamarca;Janeiro;2025;10
Aérea;São Paulo;Dinamarca;Janeiro;2025;547
Aérea;Paraná;Dinamarca;Janeiro;2025;2
Aérea;Santa Catarina;Dinamarca;Janeiro;2025;17
Aérea;Distrito Federal;Dinamarca;Janeiro;2025;3
Terrestre;Amazonas;Dinamarca;Janeiro;2025;4
Terrestre;Roraima;Dinamarca;Janeiro;2025;1
Terrestre;Paraná;Dinamarca;Janeiro;2025;21
Terrestre;Paraná;Dinamarca;Janeiro;2025;209
Terrestre;Rio Grande do Sul;Dinamarca;Janeiro;2025;6
Terrestre;Rio Grande do Sul;Dinamarca;Janeiro;2025;1
Terrestre;Rio Grande do Sul;Dinamarca;Janeiro;2025;2
Terrestre;Rio Grande do Sul;Dinamarca;Janeiro;2025;2
Terrestre;Mato Grosso do Sul;Dinamarca;Janeiro;2025;2
Marítima;Ceará;Dinamarca;Janeiro;2025;2
Marítima;Pernambuco;Dinamarca;Janeiro;2025;12
Marítima;Pernambuco;Dinamarca;Janeiro;2025;1
Marítima;Bahia;Dinamarca;Janeiro;2025;10
Marítima;Rio de Janeiro;Dinamarca;Janeiro;2025;1
Marítima;Rio de Janeiro;Dinamarca;Janeiro;2025;3
Marítima;Santa Catarina;Dinamarca;Janeiro;2025;1
Marítima;Santa Catarina;Dinamarca;Janeiro;2025;2
Fluvial;Rio Grande do Sul;Dinamarca;Janeiro;2025;2
Aérea;Rio de Janeiro;Dominica;Janeiro;2025;7
Aérea;São Paulo;Dominica;Janeiro;2025;22
Terrestre;Rio Grande do Sul;Dominica;Janeiro;2025;2
Aérea;Rio de Janeiro;Egito;Janeiro;2025;20
Aérea;São Paulo;Egito;Janeiro;2025;78
Terrestre;Roraima;Egito;Janeiro;2025;1
Terrestre;Paraná;Egito;Janeiro;2025;1
Terrestre;Paraná;Egito;Janeiro;2025;2
Marítima;Rio de Janeiro;Egito;Janeiro;2025;3
Fluvial;Pará;Egito;Janeiro;2025;1
Aérea;Minas Gerais;El Salvador;Janeiro;2025;4
Aérea;Rio de Janeiro;El Salvador;Janeiro;2025;50
Aérea;São Paulo;El Salvador;Janeiro;2025;1
Aérea;São Paulo;El Salvador;Janeiro;2025;200
Aérea;Santa Catarina;El Salvador;Janeiro;2025;4
Aérea;Rio Grande do Sul;El Salvador;Janeiro;2025;5
Aérea;Distrito Federal;El Salvador;Janeiro;2025;2
Terrestre;Amazonas;El Salvador;Janeiro;2025;1
Terrestre;Paraná;El Salvador;Janeiro;2025;4
Terrestre;Paraná;El Salvador;Janeiro;2025;2
Terrestre;Rio Grande do Sul;El Salvador;Janeiro;2025;2
Marítima;Rio de Janeiro;El Salvador;Janeiro;2025;1
Marítima;Santa Catarina;El Salvador;Janeiro;2025;1
Aérea;Rio de Janeiro;Emirados Árabes Unidos;Janeiro;2025;27
Aérea;São Paulo;Emirados Árabes Unidos;Janeiro;2025;62
Aérea;Santa Catarina;Emirados Árabes Unidos;Janeiro;2025;1
Aérea;Distrito Federal;Emirados Árabes Unidos;Janeiro;2025;1
Terrestre;Paraná;Emirados Árabes Unidos;Janeiro;2025;1
Aérea;Amazonas;Equador;Janeiro;2025;11
Aérea;Pará;Equador;Janeiro;2025;1
Aérea;Ceará;Equador;Janeiro;2025;3
Aérea;Pernambuco;Equador;Janeiro;2025;2
Aérea;Bahia;Equador;Janeiro;2025;2
Aérea;Minas Gerais;Equador;Janeiro;2025;8
Aérea;Rio de Janeiro;Equador;Janeiro;2025;566
Aérea;São Paulo;Equador;Janeiro;2025;1
Aérea;São Paulo;Equador;Janeiro;2025;1110
Aérea;Paraná;Equador;Janeiro;2025;13
Aérea;Paraná;Equador;Janeiro;2025;28
Aérea;Santa Catarina;Equador;Janeiro;2025;50
Aérea;Rio Grande do Sul;Equador;Janeiro;2025;55
Aérea;Distrito Federal;Equador;Janeiro;2025;54
Terrestre;Rondônia;Equador;Janeiro;2025;1
Terrestre;Acre;Equador;Janeiro;2025;20
Terrestre;Roraima;Equador;Janeiro;2025;4
Terrestre;Paraná;Equador;Janeiro;2025;19
Terrestre;Paraná;Equador;Janeiro;2025;128
Terrestre;Santa Catarina;Equador;Janeiro;2025;2
Terrestre;Rio Grande do Sul;Equador;Janeiro;2025;10
Terrestre;Rio Grande do Sul;Equador;Janeiro;2025;3
Terrestre;Rio Grande do Sul;Equador;Janeiro;2025;5
Terrestre;Rio Grande do Sul;Equador;Janeiro;2025;1
Terrestre;Rio Grande do Sul;Equador;Janeiro;2025;21
Terrestre;Mato Grosso do Sul;Equador;Janeiro;2025;9
Terrestre;Mato Grosso do Sul;Equador;Janeiro;2025;1
Terrestre;Mato Grosso;Equador;Janeiro;2025;1
Marítima;Rio de Janeiro;Equador;Janeiro;2025;4
Marítima;São Paulo;Equador;Janeiro;2025;1
Marítima;São Paulo;Equador;Janeiro;2025;4
Marítima;Paraná;Equador;Janeiro;2025;1
Marítima;Santa Catarina;Equador;Janeiro;2025;26
Marítima;Santa Catarina;Equador;Janeiro;2025;37
Fluvial;Rio Grande do Sul;Equador;Janeiro;2025;3
Aérea;Rio de Janeiro;Eritréia;Janeiro;2025;1
Aérea;São Paulo;Eritréia;Janeiro;2025;2
Aérea;Ceará;Eslováquia;Janeiro;2025;4
Aérea;Pernambuco;Eslováquia;Janeiro;2025;5
Aérea;Bahia;Eslováquia;Janeiro;2025;7
Aérea;Minas Gerais;Eslováquia;Janeiro;2025;2
Aérea;Rio de Janeiro;Eslováquia;Janeiro;2025;136
Aérea;São Paulo;Eslováquia;Janeiro;2025;3
Aérea;São Paulo;Eslováquia;Janeiro;2025;60
Aérea;Santa Catarina;Eslováquia;Janeiro;2025;6
Aérea;Distrito Federal;Eslováquia;Janeiro;2025;1
Terrestre;Roraima;Eslováquia;Janeiro;2025;1
Terrestre;Paraná;Eslováquia;Janeiro;2025;50
Terrestre;Paraná;Eslováquia;Janeiro;2025;98
Terrestre;Rio Grande do Sul;Eslováquia;Janeiro;2025;1
Marítima;Bahia;Eslováquia;Janeiro;2025;6
Marítima;Rio de Janeiro;Eslováquia;Janeiro;2025;3
Marítima;São Paulo;Eslováquia;Janeiro;2025;7
Marítima;Paraná;Eslováquia;Janeiro;2025;2
Fluvial;Amapá;Eslováquia;Janeiro;2025;2
Aérea;Pará;Eslovênia;Janeiro;2025;2
Aérea;Ceará;Eslovênia;Janeiro;2025;15
Aérea;Rio Grande do Norte;Eslovênia;Janeiro;2025;1
Aérea;Pernambuco;Eslovênia;Janeiro;2025;2
Aérea;Alagoas;Eslovênia;Janeiro;2025;2
Aérea;Bahia;Eslovênia;Janeiro;2025;11
Aérea;Rio de Janeiro;Eslovênia;Janeiro;2025;53
Aérea;São Paulo;Eslovênia;Janeiro;2025;1
Aérea;São Paulo;Eslovênia;Janeiro;2025;72
Aérea;Santa Catarina;Eslovênia;Janeiro;2025;2
Terrestre;Paraná;Eslovênia;Janeiro;2025;4
Marítima;Rio de Janeiro;Eslovênia;Janeiro;2025;22
Aérea;Amazonas;Espanha;Janeiro;2025;17
Aérea;Pará;Espanha;Janeiro;2025;20
Aérea;Ceará;Espanha;Janeiro;2025;191
Aérea;Rio Grande do Norte;Espanha;Janeiro;2025;130
Aérea;Pernambuco;Espanha;Janeiro;2025;210
Aérea;Alagoas;Espanha;Janeiro;2025;19
Aérea;Bahia;Espanha;Janeiro;2025;17
Aérea;Bahia;Espanha;Janeiro;2025;514
Aérea;Minas Gerais;Espanha;Janeiro;2025;32
Aérea;Rio de Janeiro;Espanha;Janeiro;2025;1640
Aérea;São Paulo;Espanha;Janeiro;2025;44
Aérea;São Paulo;Espanha;Janeiro;2025;4863
Aérea;São Paulo;Espanha;Janeiro;2025;2
Aérea;Paraná;Espanha;Janeiro;2025;23
Aérea;Paraná;Espanha;Janeiro;2025;6
Aérea;Santa Catarina;Espanha;Janeiro;2025;180
Aérea;Santa Catarina;Espanha;Janeiro;2025;1
Aérea;Rio Grande do Sul;Espanha;Janeiro;2025;12
Aérea;Distrito Federal;Espanha;Janeiro;2025;108
Terrestre;Rondônia;Espanha;Janeiro;2025;3
Terrestre;Acre;Espanha;Janeiro;2025;2
Terrestre;Amazonas;Espanha;Janeiro;2025;6
Terrestre;Roraima;Espanha;Janeiro;2025;1
Terrestre;Amapá;Espanha;Janeiro;2025;2
Terrestre;Paraná;Espanha;Janeiro;2025;534
Terrestre;Paraná;Espanha;Janeiro;2025;1090
Terrestre;Paraná;Espanha;Janeiro;2025;2
Terrestre;Santa Catarina;Espanha;Janeiro;2025;6
Terrestre;Santa Catarina;Espanha;Janeiro;2025;1
Terrestre;Rio Grande do Sul;Espanha;Janeiro;2025;2
Terrestre;Rio Grande do Sul;Espanha;Janeiro;2025;47
Terrestre;Rio Grande do Sul;Espanha;Janeiro;2025;21
Terrestre;Rio Grande do Sul;Espanha;Janeiro;2025;3
Terrestre;Rio Grande do Sul;Espanha;Janeiro;2025;33
Terrestre;Rio Grande do Sul;Espanha;Janeiro;2025;1
Terrestre;Rio Grande do Sul;Espanha;Janeiro;2025;16
Terrestre;Rio Grande do Sul;Espanha;Janeiro;2025;50
Terrestre;Mato Grosso do Sul;Espanha;Janeiro;2025;21
Terrestre;Mato Grosso do Sul;Espanha;Janeiro;2025;13
Terrestre;Mato Grosso;Espanha;Janeiro;2025;2
Marítima;Ceará;Espanha;Janeiro;2025;12
Marítima;Pernambuco;Espanha;Janeiro;2025;3
Marítima;Pernambuco;Espanha;Janeiro;2025;1
Marítima;Bahia;Espanha;Janeiro;2025;157
Marítima;Rio de Janeiro;Espanha;Janeiro;2025;1
Marítima;Rio de Janeiro;Espanha;Janeiro;2025;49
Marítima;São Paulo;Espanha;Janeiro;2025;6
Marítima;São Paulo;Espanha;Janeiro;2025;21
Marítima;Paraná;Espanha;Janeiro;2025;1
Marítima;Santa Catarina;Espanha;Janeiro;2025;34
Marítima;Santa Catarina;Espanha;Janeiro;2025;17
Fluvial;Pará;Espanha;Janeiro;2025;2
Fluvial;Amapá;Espanha;Janeiro;2025;8
Fluvial;Amapá;Espanha;Janeiro;2025;1
Fluvial;Rio Grande do Sul;Espanha;Janeiro;2025;4
Fluvial;Rio Grande do Sul;Espanha;Janeiro;2025;2
Aérea;Amazonas;Estados Unidos;Janeiro;2025;1579
Aérea;Pará;Estados Unidos;Janeiro;2025;205
Aérea;Ceará;Estados Unidos;Janeiro;2025;531
Aérea;Rio Grande do Norte;Estados Unidos;Janeiro;2025;7
Aérea;Pernambuco;Estados Unidos;Janeiro;2025;149
Aérea;Alagoas;Estados Unidos;Janeiro;2025;3
Aérea;Bahia;Estados Unidos;Janeiro;2025;6
Aérea;Bahia;Estados Unidos;Janeiro;2025;94
Aérea;Minas Gerais;Estados Unidos;Janeiro;2025;602
Aérea;Rio de Janeiro;Estados Unidos;Janeiro;2025;21351
Aérea;São Paulo;Estados Unidos;Janeiro;2025;606
Aérea;São Paulo;Estados Unidos;Janeiro;2025;28334
Aérea;São Paulo;Estados Unidos;Janeiro;2025;2
Aérea;Paraná;Estados Unidos;Janeiro;2025;37
Aérea;Paraná;Estados Unidos;Janeiro;2025;89
Aérea;Santa Catarina;Estados Unidos;Janeiro;2025;403
Aérea;Rio Grande do Sul;Estados Unidos;Janeiro;2025;390
Aérea;Goiás;Estados Unidos;Janeiro;2025;1
Aérea;Distrito Federal;Estados Unidos;Janeiro;2025;2034
Terrestre;Acre;Estados Unidos;Janeiro;2025;2
Terrestre;Amazonas;Estados Unidos;Janeiro;2025;26
Terrestre;Roraima;Estados Unidos;Janeiro;2025;13
Terrestre;Amapá;Estados Unidos;Janeiro;2025;3
Terrestre;Paraná;Estados Unidos;Janeiro;2025;5
Terrestre;Paraná;Estados Unidos;Janeiro;2025;227
Terrestre;Paraná;Estados Unidos;Janeiro;2025;3626
Terrestre;Santa Catarina;Estados Unidos;Janeiro;2025;7
Terrestre;Rio Grande do Sul;Estados Unidos;Janeiro;2025;47
Terrestre;Rio Grande do Sul;Estados Unidos;Janeiro;2025;18
Terrestre;Rio Grande do Sul;Estados Unidos;Janeiro;2025;5
Terrestre;Rio Grande do Sul;Estados Unidos;Janeiro;2025;45
Terrestre;Rio Grande do Sul;Estados Unidos;Janeiro;2025;9
Terrestre;Rio Grande do Sul;Estados Unidos;Janeiro;2025;45
Terrestre;Mato Grosso do Sul;Estados Unidos;Janeiro;2025;7
Terrestre;Mato Grosso do Sul;Estados Unidos;Janeiro;2025;2
Terrestre;Mato Grosso;Estados Unidos;Janeiro;2025;2
Marítima;Ceará;Estados Unidos;Janeiro;2025;239
Marítima;Pernambuco;Estados Unidos;Janeiro;2025;1
Marítima;Pernambuco;Estados Unidos;Janeiro;2025;3
Marítima;Bahia;Estados Unidos;Janeiro;2025;217
Marítima;Rio de Janeiro;Estados Unidos;Janeiro;2025;1
Marítima;Rio de Janeiro;Estados Unidos;Janeiro;2025;2351
Marítima;São Paulo;Estados Unidos;Janeiro;2025;2
Marítima;São Paulo;Estados Unidos;Janeiro;2025;88
Marítima;Paraná;Estados Unidos;Janeiro;2025;17
Marítima;Santa Catarina;Estados Unidos;Janeiro;2025;67
Marítima;Santa Catarina;Estados Unidos;Janeiro;2025;826
Fluvial;Pará;Estados Unidos;Janeiro;2025;364
Fluvial;Amapá;Estados Unidos;Janeiro;2025;1520
Fluvial;Rio Grande do Sul;Estados Unidos;Janeiro;2025;2
Aérea;Bahia;Estônia;Janeiro;2025;3
Aérea;Rio de Janeiro;Estônia;Janeiro;2025;26
Aérea;São Paulo;Estônia;Janeiro;2025;96
Aérea;Paraná;Estônia;Janeiro;2025;1
Aérea;Santa Catarina;Estônia;Janeiro;2025;2
Terrestre;Paraná;Estônia;Janeiro;2025;12
Terrestre;Rio Grande do Sul;Estônia;Janeiro;2025;1
Terrestre;Rio Grande do Sul;Estônia;Janeiro;2025;1
Aérea;Pará;Etiópia;Janeiro;2025;1
Aérea;Rio de Janeiro;Etiópia;Janeiro;2025;2
Aérea;São Paulo;Etiópia;Janeiro;2025;31
Marítima;Pernambuco;Etiópia;Janeiro;2025;1
Marítima;Rio de Janeiro;Etiópia;Janeiro;2025;1
Aérea;São Paulo;Fiji;Janeiro;2025;1
Aérea;Amazonas;Filipinas;Janeiro;2025;2
Aérea;Pará;Filipinas;Janeiro;2025;1
Aérea;Pernambuco;Filipinas;Janeiro;2025;1
Aérea;Bahia;Filipinas;Janeiro;2025;3
Aérea;Minas Gerais;Filipinas;Janeiro;2025;1
Aérea;Rio de Janeiro;Filipinas;Janeiro;2025;68
Aérea;São Paulo;Filipinas;Janeiro;2025;268
Aérea;São Paulo;Filipinas;Janeiro;2025;1
Terrestre;Paraná;Filipinas;Janeiro;2025;2
Terrestre;Paraná;Filipinas;Janeiro;2025;4
Terrestre;Rio Grande do Sul;Filipinas;Janeiro;2025;1
Terrestre;Rio Grande do Sul;Filipinas;Janeiro;2025;1
Marítima;Ceará;Filipinas;Janeiro;2025;2
Marítima;Pernambuco;Filipinas;Janeiro;2025;2
Marítima;Rio de Janeiro;Filipinas;Janeiro;2025;23
Marítima;Rio de Janeiro;Filipinas;Janeiro;2025;17
Marítima;Santa Catarina;Filipinas;Janeiro;2025;5
Fluvial;Amapá;Filipinas;Janeiro;2025;12
Aérea;Amazonas;Finlândia;Janeiro;2025;5
Aérea;Pará;Finlândia;Janeiro;2025;1
Aérea;Ceará;Finlândia;Janeiro;2025;14
Aérea;Rio Grande do Norte;Finlândia;Janeiro;2025;10
Aérea;Pernambuco;Finlândia;Janeiro;2025;1
Aérea;Bahia;Finlândia;Janeiro;2025;5
Aérea;Rio de Janeiro;Finlândia;Janeiro;2025;156
Aérea;São Paulo;Finlândia;Janeiro;2025;9
Aérea;São Paulo;Finlândia;Janeiro;2025;212
Aérea;Santa Catarina;Finlândia;Janeiro;2025;4
Aérea;Distrito Federal;Finlândia;Janeiro;2025;4
Terrestre;Amazonas;Finlândia;Janeiro;2025;1
Terrestre;Paraná;Finlândia;Janeiro;2025;13
Terrestre;Paraná;Finlândia;Janeiro;2025;21
Terrestre;Rio Grande do Sul;Finlândia;Janeiro;2025;1
Terrestre;Rio Grande do Sul;Finlândia;Janeiro;2025;1
Terrestre;Rio Grande do Sul;Finlândia;Janeiro;2025;1
Marítima;Ceará;Finlândia;Janeiro;2025;1
Marítima;Bahia;Finlândia;Janeiro;2025;2
Marítima;Rio de Janeiro;Finlândia;Janeiro;2025;1
Marítima;São Paulo;Finlândia;Janeiro;2025;1
Marítima;Santa Catarina;Finlândia;Janeiro;2025;2
Aérea;Amazonas;França;Janeiro;2025;49
Aérea;Pará;França;Janeiro;2025;778
